product_id,docid,product_url,text
363367985,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-19lckmwxer.jpg,"This image appears to be a photograph of a group of people on a runway at an event. 

The group is standing in the center of the image, with a runway in front of them. The runway is white and has a slight curve to it. There are several people standing on the runway, including a woman in a pink blazer and black shorts, a woman in a white shirt and black pants, and a man in a black suit and tie. 

There are also several people sitting on either side of the runway, watching the event. They appear to be photographers and journalists, as they are holding cameras and notebooks. 

In the background, there is a large screen displaying the words ""Radio City"" in blue letters. There are also several spotlights shining down on the runway, and a few people standing behind the group, possibly organizers or security personnel. 

Overall, the image suggests that this is a fashion show or other type of event, where the group is being showcased to an audience."
363367986,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-ilxlt1a1cd.jpg,"The image depicts a woman adorned with traditional Indian jewelry, including a headpiece, necklace, and earrings. The headpiece is a white beaded band with a gold and pearl centerpiece, while the necklace features a gold and pearl design with a large pink stone. The earrings are gold with green and red accents. The woman's hair is styled in an updo, and she wears a yellow sari with a green border. The background appears to be a black wall or backdrop, suggesting that the photo was taken in a studio or at an event."
363367994,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-4wyye4ht6u.jpg,"The image appears to show the back of a woman's head with long, dark hair that has been curled and pulled back. There is a decorative hair clip in the hair, and the woman is wearing a patterned shirt. The background is a wall with a green plant on the left side and a white wall with lights on the right side. The overall atmosphere suggests a salon or spa setting, possibly for a special occasion or event."
363368002,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-6nsfvtfp56.jpg,"The image shows a screenshot of a woman's profile picture on a social media app, with the woman herself being the main focus. 

* The woman is wearing a blue dress and has dark hair pulled back into a bun.
	+ She is also wearing a large silver necklace and earrings.
	+ Her dress has a ruffled sleeve and a V-neckline.
* In the background, there are shelves with various items on them.
	+ The shelves appear to be in a store or a home.
	+ There is also a light fixture on the wall behind the woman.
* At the top of the image, there are several icons and text.
	+ The time and date are displayed in the top-left corner.
	+ The battery level and signal strength are shown in the top-right corner.
	+ The name ""Jyoti"" is written in white text next to an arrow pointing left.

Overall, the image suggests that the woman is a user of the social media app, and her profile picture is being displayed for others to see."
363368006,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-lhj37wy9xm.jpg,"The image shows a woman in a blue dress and jewelry, posing for a selfie in a room with white walls and ceiling. 

* The woman is wearing a blue dress with a ruffled sleeve and a matching blue necklace and earrings.
	+ The dress has a V-neckline and a low back.
	+ The necklace is made up of large, round beads in a silver color.
	+ The earrings are long and dangling, with a similar design to the necklace.
* The background of the image shows a room with white walls and ceiling.
	+ There is a light fixture on the wall to the right of the woman.
	+ There is a shelf on the wall behind the woman, holding various items such as boxes and bottles.
	+ There is a plant or tree in the corner of the room, partially obscured by the woman's body.

Overall, the image appears to be a casual, everyday photo of a woman in a blue dress and jewelry, taken in a room with a simple, modern decor."
363368010,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-6n42tpdmbu.jpg,"The image depicts a woman with her back to the camera, showcasing a stunning floral arrangement on her head. The arrangement features a large red rose at its center, surrounded by a delicate ring of white flowers, which are likely jasmine or another type of flower commonly used in traditional Indian hairstyles. The woman's hair is neatly pulled back into a bun, and she wears a cream-colored sari with a blue border, adding a touch of elegance to her overall appearance.

In the background, a red and white vanity table is visible, complete with various beauty products and tools, suggesting that the woman may be preparing for a special occasion or event. A mirror hangs above the table, reflecting the woman's image and allowing her to admire her reflection. Two fans are mounted on the wall behind the woman, providing a subtle hint of the setting's environment.

Overall, the image presents a serene and intimate moment, capturing the beauty and tranquility of a woman preparing for a special occasion."
363368015,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-6wavvbdvok.jpg,"The image shows a woman in a salon, likely a hair salon, with a red and white color scheme. The woman is wearing a white sari with a blue border and a red rose in her hair. She is standing in front of a red chair and a white sink, and there are various beauty products on the shelves behind her. The overall atmosphere suggests a professional and clean environment, possibly a high-end salon."
363368033,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-go0iziclhh.jpg,"The image depicts the back of a woman's head, showcasing her long, dark hair that has been dyed with a vibrant red hue. The hair appears to be straight and healthy, with no visible signs of damage or split ends. The woman is wearing a red shirt, which complements the color of her hair.

In the background, there are various bottles and containers on a shelf, suggesting that the image may have been taken in a salon or spa setting. The overall atmosphere of the image is one of beauty and relaxation, with the woman's hair being the main focus."
363368039,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-tw5hiwuda8.jpg,"This image shows a woman with long brown hair, styled in a braid, facing away from the camera. The woman's hair is dark brown and straight, with a few loose strands framing her face. It is styled in a braid that starts at the crown of her head and wraps around to the back, secured by a black hair clip. She is wearing a blue-and-white striped shirt and has a blue-and-white checkered wall behind her. In the background, there are various beauty products on a red-and-white checkered shelf, including a bottle of hair serum, a jar of face cream, and a box of hair dye. A woman in a white shirt and black pants is standing in front of the shelf, holding a comb and looking at the woman with the braided hair. The room has a red-and-white checkered floor and walls, with a large mirror on the left side of the image. The overall atmosphere suggests a beauty salon or spa, where the woman is getting her hair styled."
363368040,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-tzjedhtiq9.jpg,"This image depicts a person sitting in a red salon chair, facing away from the camera. The individual has dark hair with gray streaks, which is being styled by a person wearing a red wristband and a white and pink tie-dye shirt. The stylist is holding scissors in their right hand, with the blades open. In the background, a mirror reflects the person's upper body, while a white sign with the letters ""bc"" is visible on the wall."
363368057,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-hjqjawdcd9.jpg,"The image shows the back of a woman's head with long, straight, dark hair that has some lighter highlights. The woman is wearing a floral top and is standing in a salon. There are various hair care products on the shelves behind her. The background is a red wall with a mirror and a shelf displaying hair care products."
372324552,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-hw9ukzbdtz.jpg,"There is a red leather chair, a small red shelf with various items on it, a fan, a wall with red and white stripes, a red wall with various items on it, a small table, and a person with a pink shirt sitting on the floor."
387396772,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-yc7adkjj1a.jpg,"The image depicts a woman dressed in traditional Indian attire, specifically a sari, which is a long piece of fabric draped around her body in a specific style. The sari is green with gold polka dots and a red border, and she has adorned herself with several pieces of jewelry, including a necklace, earrings, and bangles. Her dark hair is styled in an updo, and she wears a bindi on her forehead, which is a common practice in Indian culture.

The background of the image features a white wall with a clock and a lamp, as well as a green plant or hedge on the left side. The overall atmosphere of the image suggests that the woman is posing for a photo, possibly in a studio or at home, and is showcasing her traditional Indian clothing and accessories."
387396780,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-tsvufbq0kc.jpg,"This image shows a screenshot of a message on a mobile phone, with a photo of two women and a review of a beauty salon. The photo is a selfie of two women, one wearing a white jacket and the other wearing a black top. The background of the photo is a beauty salon with red chairs and a white floor. The review is written in black text and reads: ""Well organised and hygienic place. I got the best wax and facial here. Great service. The staff is polite, friendly and cooperative. Love this place and it's atmosphere. You must visit ones."" The review is followed by a thumbs up emoji and a heart emoji. At the bottom of the screen, there are various icons for messaging, including a microphone, a camera, and a smiley face. The overall atmosphere of the image is positive and friendly, with a focus on the beauty salon and its services."
387396801,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-gwfk98og01.jpg,"The image is a before-and-after collage of a woman's face, showcasing the transformative power of makeup. The left side of the image shows the woman with no makeup on, while the right side shows her with a full face of makeup. The woman is wearing a green sari with a red and gold border, and she has a bindi on her forehead. She is also wearing a necklace and earrings. The background of the image is a salon or spa setting, with a red wall and a white ceiling. There are also some plants and a window in the background. Overall, the image suggests that the woman has undergone a significant transformation, going from a natural look to a more glamorous and polished appearance."
392384189,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-cmijlwetcn.jpg,"The image is a before-and-after comparison of a woman who has had her makeup done. 

The left side of the image shows the woman with no makeup on, wearing a white towel around her neck. The right side of the image shows the same woman after having her makeup done, wearing a red sari and gold jewelry. 

The background of the image appears to be a beauty salon or spa, with various products and decorations visible."
402661758,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-uvcwotnius.jpg,"The image depicts a woman creating a vibrant and intricate design on the ground using colored powder and small, lit oil lamps. The design is circular, with a central yellow section surrounded by concentric rings of red, blue, green, and purple. The woman is squatting on the ground, carefully placing the oil lamps within the design. The background features a wall adorned with shelves displaying various items, including plants and decorative objects. The overall atmosphere suggests a festive or celebratory setting, possibly during a special event or holiday."
402661765,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-ewsg5sn602.jpg,There is a mannequin head in this image. The mannequin head is a blonde female mannequin head with a braided hairstyle and red flowers. The mannequin is facing away from the camera. There is a mirror behind the mannequin that reflects another mannequin head with short brown hair. The mannequin head in the reflection is facing away from the camera as well. The mannequin heads are on a stand in front of a white wall.
402661771,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-n1ipifciky.jpg,"This image shows a storefront for a beauty salon or spa. The storefront is red and has a sign that reads ""Jyoti Herbal Parlour & Academy"" in white letters. The sign also includes the words ""Hair/Skin/Make-up Studio"" in smaller letters below the name of the business. There are several plants in front of the store, and a few potted plants on the sidewalk outside. The overall atmosphere suggests a welcoming and professional environment for customers to receive beauty services."
402661793,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-6ebytp7a88.jpg,"The image shows a woman's transformation from before and after getting her makeup done. 

**Before:**

* The woman is wearing a red top and a blue sari with gold trim.
* Her hair is pulled back into a bun.
* She has a neutral expression on her face.
* There are no visible signs of makeup on her face.

**After:**

* The woman is still wearing the same red top and blue sari with gold trim.
* Her hair is still pulled back into a bun, but it appears to be styled differently.
* She has a more dramatic expression on her face, with bold eyebrows and bright pink lipstick.
* Her skin appears smoother and more radiant than before.
* She is wearing jewelry, including a necklace, earrings, and bracelets.

Overall, the image suggests that the woman had her makeup done professionally, which enhanced her natural beauty and gave her a more polished look."
402661799,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-c39k8av97v.jpg,"The image shows two side-by-side photos of a woman in a beauty salon.

The photo on the left shows a woman with long black hair wearing a pink sari with a gold border. She is wearing a white towel around her shoulders and head. The photo on the right shows the same woman in the same outfit, but she is now fully dressed and her hair is styled in an updo. 

The background of the left photo shows a white wall with a red chair, a shelf with beauty products, and a poster of a woman's face. The background of the right photo shows a glass door with a poster of a woman's face and the words ""Only For"" in yellow letters."
402661803,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-tftexmf9rj.jpg,"This image appears to be a before and after collage of a woman who has just had her hair done at a salon. The left image is labeled ""Before"" and shows the woman with dark, frizzy hair. The top right image is labeled ""After"" and shows the same woman with shorter, styled hair. The bottom right image is also labeled ""After"" and shows the woman standing in a salon, with a mirror behind her reflecting her new hairstyle."
402661804,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-m5uvhswlq0.jpg,"The image depicts a woman with dark hair styled in a braid, adorned with white flowers and pearls. She wears a white blouse with a low back and long sleeves, featuring a floral pattern on the fabric. The woman's attire is complemented by a necklace and earrings, adding to her elegant appearance.

In the background, a red and white counter is visible, accompanied by a mirror that reflects the woman's image. A black bag is placed on the floor in front of the counter, while a black speaker sits on top of it. The overall atmosphere suggests a salon or spa setting, where the woman has come to get her hair styled for a special occasion."
402661809,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-0a6omicrdt.jpg,"The image shows a woman with dark hair in a braid adorned with white flowers, wearing a white dress and standing in front of a mirror. The woman is facing away from the camera, showcasing her elegant hairstyle and attire. The background appears to be a salon or dressing room, with a red and white color scheme and various objects visible in the reflection of the mirror."
402661814,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-48fvxdfvgw.jpg,"This image shows a woman with dark hair styled in an elegant updo, adorned with white flowers and a pearl headband. She wears a white dress with a low neckline and a gold necklace featuring large, clear gems. The woman's attire and hairstyle suggest that she is likely a bride or attending a formal event.

In the background, a green wall with a white fan and a poster of a woman applying makeup are visible. The overall atmosphere of the image is one of elegance and sophistication, with the woman's refined appearance and the luxurious surroundings creating a sense of opulence."
402661819,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-d5uw9wj4zo.jpg,"The image depicts a person's hands with intricate henna designs on them. The person is wearing a pink shirt and dark pants, and their hands are held out in front of them, palms facing upwards. The henna designs are dark brown and feature various patterns, including floral motifs, geometric shapes, and intricate lines. The person's fingernails are painted red, and their hands appear to be covered in a thick layer of henna paste, which is still wet and shiny. The background of the image is a white tiled floor, and there appears to be a red object behind the person's back. Overall, the image suggests that the person has just applied henna to their hands and is waiting for it to dry before removing the paste."
402661820,022P1209471588Y3T7E7,http://images.jdmagicbox.com/v2/comp/navi-mumbai/e7/022p1209471588y3t7e7/catalogue/jyoti-herbal-kharghar-navi-mumbai-beauty-parlours-4uu8oa5o09.jpg,"The image shows a pair of hands with henna designs on them. The hands are held out in front of the person, with the palms facing downwards. The henna designs are intricate and detailed, featuring floral patterns and other motifs. The henna is dark brown and has been applied to the skin in a thick, syrupy consistency. The hands are clean and free of any other marks or blemishes, suggesting that the henna was applied recently. In the background, there is a person wearing a blue dress and red pants, standing behind the hands. They appear to be holding something in their hands, but it is not clear what it is. Overall, the image suggests that the person has just applied henna to their hands and is showing off the design. It may be a cultural or traditional practice, or simply a decorative gesture."
41771158,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-mazgaon-mumbai-ladies-beauty-parlours-tj7k5.jpg,A woman with long red hair is in the image.
41771336,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-mazgaon-mumbai-ladies-beauty-parlours-1hlr8nt.jpg,"This image appears to be a sign for a beauty care clinic. It is written in red on a white background and includes the following information:

* The name of the clinic, ""Beauty Care Clinic""
* The hours of operation, 11:00 am to 7:00 pm
* A phone number, 9920884944
* A second phone number, 9619164216
* A note that the clinic is closed on Sundays"
41771513,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-mazgaon-mumbai-ladies-beauty-parlours-1901f29.jpg,"This image shows a red storefront with white lettering that reads ""Beauty Care"" and has a picture of a woman's face on it. The store is likely a beauty salon or spa, and the sign suggests that it offers various beauty treatments and services."
41772434,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-mazgaon-mumbai-ladies-beauty-parlours-zwo1f.jpg,"The image shows a shelf with various household items, including a water heater, a kettle, and cleaning products. The shelf is attached to a wall made of multicolored bricks. Above the shelf, there is a white electrical panel with a blue screen and a red button. To the right of the panel, there is a white switchboard with several switches. On the wall to the right of the shelf, there is a fan and a light fixture. In the background, there are other objects that are not clearly visible. Overall, the image appears to be a snapshot of a domestic setting, possibly a kitchen or bathroom."
41774287,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-mazgaon-mumbai-ladies-beauty-parlours-kkrxi6.jpg,"The image depicts a salon with various hair care products displayed on shelves and countertops, including jars of hair dye, hair gel, and hair cream. There are also boxes of hair dye and other hair care products on the shelves. A person is sitting in the chair, getting their hair done. The walls of the salon are made of white tiles, and there is a mirror on the wall. The atmosphere appears to be clean and organized, with a focus on providing a comfortable and relaxing experience for clients."
403538721,022P1210938801V6L5F6,https://images.jdmagicbox.com/v2/comp/mumbai/f6/022p1210938801v6l5f6/catalogue/beauty-care-ladies-parlour-closed-down-mazgaon-mumbai-etipc6hgu3.jpg,"This image shows the interior of a hair salon. The room is decorated in a yellow and white color scheme with white marble flooring. There are several salon chairs and a hair dryer on the right side of the image. On the left side of the image, there is a shelf with various hair products and a glass display case with more hair products. There are mirrors on the back wall and on the right wall. The overall atmosphere suggests a clean and organized space for customers to receive hair services."
81452964,022P1211288772J6E7K1,http://images.jdmagicbox.com/comp/thane/k1/022p1211288772j6e7k1/catalogue/allure-grooming-spot-thane-west-thane-ladies-beauty-parlours-hyhhl.jpg,"This image shows a woman having her hair styled by a hairdresser. 

The woman is sitting in a chair with her back to the camera, and the hairdresser is holding a blow dryer and a comb in her hands. The woman has long brown hair that is being curled using a curling iron. The hairdresser is wearing a blue plaid shirt and has dark blue nail polish on her fingernails. 

In the background, there are various beauty products and tools on a shelf, including hairspray, makeup, and a mirror. The overall atmosphere suggests a professional salon setting, where the woman is receiving a hair styling service."
11718148,022P1212097688P4L6S3,https://images.jdmagicbox.com/v2/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-1u6to73.jpg,"The image shows a small room with a mirror, a black table, a black chair, and a shower curtain. There is also a small white washing machine in the image."
11718152,022P1212097688P4L6S3,http://images.jdmagicbox.com/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-4gvdqlk.jpg,"This image shows a glass-fronted cabinet filled with various beauty products, including bottles of lotion, nail polish, and other cosmetics."
11718170,022P1212097688P4L6S3,http://images.jdmagicbox.com/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-31n7kht.jpg,This image shows a person taking a selfie in a mirror behind a glass shelf filled with various beauty products.
12203183,022P1212097688P4L6S3,https://images.jdmagicbox.com/v2/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-5etl.jpg,"The image shows a small salon with a black counter, black chairs, and a mirror. The counter has a red mat on the left side of it and has various bottles on it. On the right side of the image, there is a wall with shelves that have various bottles on them. The floor is tiled in a geometric pattern."
12203185,022P1212097688P4L6S3,https://images.jdmagicbox.com/v2/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-4khn6p9.jpg,"This image shows a kitchen area with a small refrigerator, a cabinet filled with bottles, a black chair, and a desk with a black chair."
12203189,022P1212097688P4L6S3,http://images.jdmagicbox.com/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-3lh9wv0.jpg,"The image depicts a glass-fronted cabinet filled with various beauty and cosmetic products, including skincare items, makeup, and nail care products."
12203190,022P1212097688P4L6S3,https://images.jdmagicbox.com/v2/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-49xg0ft.jpg,"There is a black table, a black chair, a mirror, a shelf with bottles and other items, and a tray with a bowl of salad."
34911162,022P1212097688P4L6S3,http://images.jdmagicbox.com/comp/mumbai/s3/022p1212097688p4l6s3/catalogue/anokhi-beauty-parlour-santacruz-west-mumbai-women-beauty-parlours-1efwx32.jpg,"The image shows a woman sitting in a salon chair while another woman styles her hair. 

The woman sitting in the chair is wearing a yellow tank top and blue pants. She has long dark hair that is being styled by the other woman, who is standing behind her. The stylist is wearing a dark blue t-shirt and light blue jeans. 

The background of the image shows a salon with various beauty products on shelves and a mirror. There are also cabinets and a counter with a sink. The overall atmosphere suggests a professional and clean environment, with the two women engaged in a beauty treatment."
20342357,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-1g46ke5.jpg,"This image shows a woman sitting at a desk in an office. 

The desk is made of wood and has a computer monitor, keyboard, and CPU on it. The woman is wearing a pink and white patterned blouse and is sitting in a black office chair. She has dark hair pulled back and is looking at the camera with a neutral expression. 

There are several cords and wires on the desk, as well as a red folder and a stack of papers. In the background, there are windows with blinds and a glass door with a handle. The floor is made of white tile."
61171520,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-k6bc0.jpg,This image shows a group of Indian women sitting in a classroom. They are all dressed casually and appear to be taking notes.
61171530,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-162r8n8.jpg,"The image shows a woman sitting in a chair with a black cape on, and two women standing on either side of her. The woman on the left is wearing a pink vest over a teal shirt and blue jeans, and is holding a bowl of hair dye. The woman on the right is wearing a white shirt with colorful flowers and blue jeans, and is holding a comb. There is a bottle of hair dye on the counter behind them. The background is a white tiled wall with a sink and faucet. The overall atmosphere suggests that the women are in a salon or spa, and the woman in the chair is getting her hair dyed."
61171536,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-4z1dhr.jpg,"The image shows a group of women in a hair salon setting, with one woman sitting in a chair and the others standing around her. The woman in the chair has dark hair and is wearing a purple cape. She is looking at the camera with a neutral expression.

The women surrounding her are all wearing black aprons with white text on them, which appears to be the name of a hair salon or product brand. They are all smiling and looking at the camera, except for one woman who is holding a red cup and looking down at it.

In the background, there is a doorway leading to another room, and a white wall with a white light switch on it. The overall atmosphere of the image suggests that the women are enjoying themselves and are likely colleagues or friends who work together at the hair salon."
61172559,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-43ukm.jpg,"This image depicts a woman wearing a traditional Indian outfit, specifically a long, flowing skirt and a matching top with intricate embroidery and a decorative border. The woman has dark hair and is standing in front of a white wall, suggesting that the photo may have been taken in a studio or indoor setting."
61172746,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-gz99a.jpg,"The image appears to show a young woman in a formal dress posing for a photograph. The woman has dark hair and is wearing a bright yellow-green dress with gold embellishments. She is also wearing a pearl necklace and bracelets on both wrists. The dress has a flowing skirt and a strapless bodice, and the woman is holding the skirt out to the sides with her hands. The background of the image is a plain white wall, and the floor is made of large, square tiles."
61172752,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-1r3hbl8.jpg,"This image shows a young girl in a pink and gold dress. The girl is standing with her back to the camera, and her face is not visible. She is wearing a pink and gold dress with a long skirt and a sleeveless top. The dress is adorned with a pink ribbon around the hem and a gold sequined top. The girl has long brown hair and is wearing a pink flower crown on her head. She is standing in front of a white wall and appears to be posing for a photo."
61172759,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-5j4zxz.jpg,"The image depicts a young girl wearing a vibrant yellow-green dress adorned with gold embellishments, standing in front of a white wall. The girl has dark hair and is dressed in a stunning one-shoulder gown featuring a flowing skirt and a fitted bodice. The dress boasts gold floral appliques around the waist and shoulder, adding a touch of elegance. The girl's hands are placed on her hips, and she wears a delicate necklace and bracelets, completing her stylish look. The background is a clean and simple white wall, which provides a striking contrast to the girl's vibrant attire. Overall, the image exudes a sense of joy and celebration, capturing a moment of youthful beauty and poise."
61172765,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/mumbai/j9/022p1215125984b8j4j9/catalogue/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-3qzqki.jpg,"The image depicts a young woman dressed in a pink and gold dress, adorned with a flower crown. The dress features a gold sequined top and a pink tulle skirt with a satin ribbon trim. The woman has long brown hair and is wearing a pink flower crown on her head. She is standing in front of a white wall and appears to be posing for a photo."
92183807,022P1215125984B8J4J9,https://images.jdmagicbox.com/v2/comp/def_content/fashion_designing_institutes/icon-training-institute-dadar-west-mumbai-fashion-designing-institutes-2.jpg,"This image shows a sketch of a dress, a pile of fabric, buttons, and a tape measure."
